poi_id,name,category,subcategory,ward_id,district_id,province_id,popularity_tier,source,osm_id,legacy_alias_hint
osm_poi_node_4905366898,Nhà Thờ Kim Lâm,poi_other,worship_place,,,29,2,osm,node/4905366898,
osm_poi_node_4905672622,Phở Sướng,commercial,restaurant,,,01,2,osm,node/4905672622,
osm_poi_node_4906943821,Yellow Sea Hotel,commercial,hotel,,,28,2,osm,node/4906943821,
osm_poi_node_4906962421,La rosa 17 ly tu trong,commercial,supermarket,,,28,2,osm,node/4906962421,
osm_poi_node_4907002221,Chùa Thiên Hòa,poi_other,worship_place,,,29,2,osm,node/4907002221,
osm_poi_node_4908542198,Long Ty Hotel,commercial,hotel,,,33,2,osm,node/4908542198,
osm_poi_node_4908809121,Dumpling Restaurant,commercial,restaurant,,,17,2,osm,node/4908809121,
osm_poi_node_4909029221,Ha Nhi,commercial,hotel,,,07,2,osm,node/4909029221,
osm_poi_node_4910178721,Huong restaurant,commercial,restaurant,,,28,2,osm,node/4910178721,
osm_poi_node_4910481122,Long Hai,commercial,hotel,,,17,2,osm,node/4910481122,
osm_poi_node_4911856102,Tiên Kiên,transport,railway_station,,,19,2,osm,node/4911856102,
osm_poi_node_4911862922,Yen spa 73/9 tran quan khai,commercial,supermarket,,,28,2,osm,node/4911862922,
osm_poi_node_4912915122,Mong Yen Hotel,commercial,hotel,,,32,2,osm,node/4912915122,
osm_poi_node_491517828,Phuong Trang,commercial,restaurant,,,27,2,osm,node/491517828,
osm_poi_node_4915832521,no where,commercial,restaurant,,,16,2,osm,node/4915832521,
osm_poi_node_4915836021,Green Karst,commercial,restaurant,,,16,2,osm,node/4915836021,
osm_poi_node_491586866,Biggest sleeping Buddha in Vietnam,landmark,monument,,,27,2,osm,node/491586866,
osm_poi_node_491586906,Tượng Phật Bà,landmark,monument,,,27,2,osm,node/491586906,
osm_poi_node_4915885321,Ngôi nhà Đức,commercial,supermarket,,,14,2,osm,node/4915885321,
osm_poi_node_4916406349,BacAbank,commercial,bank,,,02,2,osm,node/4916406349,
osm_poi_node_4917917221,CHXD Hướng Phùng,commercial,gas_station,,,23,2,osm,node/4917917221,
osm_poi_node_4918074720,Nhà Hàng San,commercial,restaurant,,,02,2,osm,node/4918074720,
osm_poi_node_4918092359,Thịt chó,commercial,restaurant,,,02,2,osm,node/4918092359,
osm_poi_node_4918155623,Nhà hàng Hương Vàng,commercial,restaurant,,,29,2,osm,node/4918155623,
osm_poi_node_4919079721,Thực dơn chay,commercial,restaurant,,,34,2,osm,node/4919079721,
osm_poi_node_4919152721,Khách Sạn Lily s,commercial,hotel,,,02,2,osm,node/4919152721,
osm_poi_node_4919950722,Phu Vinh,commercial,hotel,,,21,2,osm,node/4919950722,
osm_poi_node_4919959821,"Co loan 34,2/10 nguyen thien thuat",commercial,restaurant,,,28,2,osm,node/4919959821,
osm_poi_node_4920678826,Chùa hang cổ thạch,poi_other,worship_place,,,27,2,osm,node/4920678826,
osm_poi_node_4923255321,Hai san bai duong,commercial,restaurant,,,28,2,osm,node/4923255321,
osm_poi_node_4923668821,Quản Cơm Chay 33,commercial,restaurant,,,05,2,osm,node/4923668821,
osm_poi_node_4924274249,Maritime Bank,commercial,bank,,,02,2,osm,node/4924274249,
osm_poi_node_4924404514,Chùa Cầu Đen,poi_other,worship_place,,,01,2,osm,node/4924404514,
osm_poi_node_4924408244,Khách Sạn Dragon Hotel Airport,commercial,hotel,,,01,2,osm,node/4924408244,
osm_poi_node_4925494521,Koc moc,commercial,hotel,,,11,2,osm,node/4925494521,
osm_poi_node_4926652121,KDL Đá Tiên,poi_other,park,,,27,2,osm,node/4926652121,
osm_poi_node_4927916321,Tượng kỷ niệm chiến thắng B52,landmark,monument,,,01,2,osm,node/4927916321,
osm_poi_node_4929930822,cơm niêu Núi Tàu,commercial,restaurant,,,27,2,osm,node/4929930822,
osm_poi_node_4930672122,trường mẫu giáo 2 tháng 8,public_facility,school,,,28,2,osm,node/4930672122,
osm_poi_node_4930672123,Trường Mẫu giáo 2 tháng 8,public_facility,school,,,28,2,osm,node/4930672123,
osm_poi_node_4930673722,Trường Trung cấp nghề Dân tộc Nội trú Khánh Vĩnh,public_facility,school,,,28,2,osm,node/4930673722,
osm_poi_node_4930673723,trường thcs thị trấn khánh vĩnh,public_facility,school,,,28,2,osm,node/4930673723,
osm_poi_node_4930673724,trường mẫu giáo Sao Mai,public_facility,school,,,28,2,osm,node/4930673724,
osm_poi_node_4930673725,trường tiểu học thị trấn Khánh Vĩnh,public_facility,school,,,28,2,osm,node/4930673725,
osm_poi_node_4930673726,Phòng giáo dục đào tạo Khánh Vĩnh,public_facility,school,,,28,2,osm,node/4930673726,
osm_poi_node_4930673727,trường tiểu học Sông Cầu,public_facility,school,,,28,2,osm,node/4930673727,
osm_poi_node_4930673728,Trường Mầm non Vành Khuyên,public_facility,school,,,28,2,osm,node/4930673728,
osm_poi_node_4930674021,trường phổ thông dân tộc nội trú khánh vĩnh,public_facility,school,,,28,2,osm,node/4930674021,
osm_poi_node_4930954821,Bò Né,commercial,restaurant,,,24,2,osm,node/4930954821,
osm_poi_node_4930984022,Trường tiểu học An Bình 1,public_facility,school,,,05,2,osm,node/4930984022,
osm_poi_node_4930999322,Viet Anh,commercial,hotel,,,03,2,osm,node/4930999322,
osm_poi_node_4931152321,Phú Hồng,commercial,restaurant,,,04,2,osm,node/4931152321,
osm_poi_node_4933400521,Khai Truong,commercial,restaurant,,,05,2,osm,node/4933400521,
osm_poi_node_4933606424,Petrolimex,commercial,gas_station,,,06,2,osm,node/4933606424,
osm_poi_node_4933612221,Huyền An,commercial,restaurant,,,06,2,osm,node/4933612221,
osm_poi_node_4933962121,Nhà thầy quang,commercial,hotel,,,27,2,osm,node/4933962121,
osm_poi_node_4934180221,Quán Ăn An Ký,commercial,restaurant,,,02,2,osm,node/4934180221,
osm_poi_node_4934180222,LOCK và LOCK,commercial,supermarket,,,32,2,osm,node/4934180222,
osm_poi_node_4934692221,Sapa Paramount Hotel,commercial,hotel,,,17,2,osm,node/4934692221,
osm_poi_node_4935272628,NN Nhật Nam,commercial,hotel,,,27,2,osm,node/4935272628,
osm_poi_node_4935595399,Miếu Cây Cầy,poi_other,worship_place,,,29,2,osm,node/4935595399,
osm_poi_node_4936488121,Cửa Hàng Hoàng Tâm Xôi,commercial,restaurant,,,01,2,osm,node/4936488121,
osm_poi_node_4936877121,Phà Sa Kỳ,transport,ferry_terminal,,,24,2,osm,node/4936877121,
osm_poi_node_4937137229,Trường Tiểu Học và Trung học cơ sở Quốc Tế Mỹ AIS,public_facility,school,,,32,2,osm,node/4937137229,
osm_poi_node_4937255622,Nhà Của Huy,commercial,hotel,,,19,2,osm,node/4937255622,
osm_poi_node_4937558273,ສຸກສາລາ ພຽງຫົ່ງ,public_facility,hospital,,,13,2,osm,node/4937558273,
osm_poi_node_4937858325,Hotel,commercial,hotel,,,28,2,osm,node/4937858325,
osm_poi_node_4938463134,Nhà Thờ Phanxicô Xavier,poi_other,worship_place,,,02,2,osm,node/4938463134,
osm_poi_node_4938463194,Chợ Khiết Tâm,landmark,market,,,02,2,osm,node/4938463194,
osm_poi_node_4939483822,Golden Hotel,commercial,hotel,,,12,2,osm,node/4939483822,
osm_poi_node_4939752424,Hoa Khánh 8,commercial,gas_station,,,04,2,osm,node/4939752424,
osm_poi_node_4939915423,Restaurant vegan,commercial,restaurant,,,05,2,osm,node/4939915423,
osm_poi_node_4940164522,quê nội bác,poi_other,worship_place,,,14,2,osm,node/4940164522,
osm_poi_node_4942385822,Central Hotel,commercial,hotel,,,12,2,osm,node/4942385822,
osm_poi_node_4943380823,Khách Sạn Hanoi,commercial,hotel,,,01,2,osm,node/4943380823,
osm_poi_node_4943492321,Lam my 96 trần phú,commercial,hotel,,,28,2,osm,node/4943492321,
osm_poi_node_4943524121,Nami hotel,commercial,hotel,,,28,2,osm,node/4943524121,
osm_poi_node_4943527222,Siêu thị perkrestok 100 trần phú,commercial,supermarket,,,28,2,osm,node/4943527222,
osm_poi_node_4943589625,Bún Mắm cô Năm đồng tháp,commercial,restaurant,,,29,2,osm,node/4943589625,
osm_poi_node_4943857461,Pizza Hut,commercial,restaurant,,,02,2,osm,node/4943857461,
osm_poi_node_4944084523,Tuên an,commercial,restaurant,,,01,2,osm,node/4944084523,
osm_poi_node_4944084524,Quán Goc Da,commercial,restaurant,,,01,2,osm,node/4944084524,
osm_poi_node_4948013624,Quán An Bún Chả Cá,commercial,restaurant,,,04,2,osm,node/4948013624,
osm_poi_node_4949016323,BIDV,commercial,bank,,,04,2,osm,node/4949016323,
osm_poi_node_4949021522,Techcombank,commercial,bank,,,04,2,osm,node/4949021522,
osm_poi_node_4949207722,Quán dê Chính Thư,commercial,restaurant,,,21,2,osm,node/4949207722,
osm_poi_node_4949207723,Chợ Lụ,commercial,supermarket,,,21,2,osm,node/4949207723,
osm_poi_node_4949207821,Karaoke Sắc Màu,commercial,restaurant,,,21,2,osm,node/4949207821,
osm_poi_node_4949896521,nhà hàng Cà Ná,commercial,restaurant,,,27,2,osm,node/4949896521,
osm_poi_node_4949977232,Nha trang Sân bay Cam ranh Bus,transport,bus_terminal,,,28,2,osm,node/4949977232,
osm_poi_node_4950612021,ca xa Mỹ phú,public_facility,hospital,,,32,2,osm,node/4950612021,
osm_poi_node_4950697521,Golden Topaz Resort,commercial,hotel,,,34,2,osm,node/4950697521,
osm_poi_node_4950924021,vườn hải sản,commercial,restaurant,,,27,2,osm,node/4950924021,
osm_poi_node_4952122023,K Market,commercial,supermarket,,,02,2,osm,node/4952122023,
osm_poi_node_4952150921,"Khu vui chơi, mua sắm Zakka",commercial,supermarket,,,02,2,osm,node/4952150921,
osm_poi_node_4952151021,Siêu Thị K Market,commercial,supermarket,,,02,2,osm,node/4952151021,
osm_poi_node_4953509843,Khách Sạn Fullmoon,commercial,hotel,,,02,2,osm,node/4953509843,
osm_poi_node_4953802421,Trạm xe Huỳnh Gia,transport,bus_terminal,,,28,2,osm,node/4953802421,
osm_poi_node_4953802422,Nem Nướng Vũ Thành An,commercial,restaurant,,,28,2,osm,node/4953802422,
osm_poi_node_4953816290,Nhà Thờ,poi_other,worship_place,,,27,2,osm,node/4953816290,
osm_poi_node_4954226921,Cơm gà Hải Nam,commercial,restaurant,,,27,2,osm,node/4954226921,
osm_poi_node_4956042621,Cơm gà sô10 613 hùng vương cam nghĩa cam Ranh,poi_other,worship_place,,,27,2,osm,node/4956042621,
osm_poi_node_4956619832,Miếu Bà Hòn Đỏ,poi_other,worship_place,,,27,2,osm,node/4956619832,
osm_poi_node_4957003922,Quán Bún Đậu Nhà Tôi 2,commercial,restaurant,,,02,2,osm,node/4957003922,
osm_poi_node_4957929523,Khách Sạn Bách Đại Lộc,commercial,hotel,,,19,2,osm,node/4957929523,
osm_poi_node_4958268122,Art House Tiềm 098,commercial,restaurant,,,17,2,osm,node/4958268122,
osm_poi_node_4958749023,Khách Sạn Song Anh,commercial,hotel,,,02,2,osm,node/4958749023,
osm_poi_node_4958844321,Khánh Huyền Motel,commercial,hotel,,,21,2,osm,node/4958844321,
osm_poi_node_4959887921,Khách Sạn Dương Long Loan,commercial,hotel,,,13,2,osm,node/4959887921,
osm_poi_node_4960018721,Quán Bún Đậu Nhà Tôi 2,commercial,restaurant,,,02,2,osm,node/4960018721,
osm_poi_node_4960265821,Siêu thị Co.op Xtra Linh Xuân,commercial,supermarket,,,29,2,osm,node/4960265821,
osm_poi_node_4961320226,Nhà Hàng Cơm Chay,commercial,restaurant,,,02,2,osm,node/4961320226,
osm_poi_node_4961570221,Quán Trang,commercial,restaurant,,,02,2,osm,node/4961570221,
osm_poi_node_4961571023,Hanoi Panda Hotel,commercial,hotel,,,01,2,osm,node/4961571023,
osm_poi_node_4961718923,Sữa Đậu xanh ngon,commercial,restaurant,,,27,2,osm,node/4961718923,
osm_poi_node_4961719222,Bánh tráng nướng 25k,commercial,restaurant,,,27,2,osm,node/4961719222,
osm_poi_node_4964789921,Petrolimex,commercial,gas_station,,,28,2,osm,node/4964789921,
osm_poi_node_4965284323,apollo,public_facility,school,,,04,2,osm,node/4965284323,
osm_poi_node_4965375319,Liên Hoa Quán,commercial,restaurant,,,29,2,osm,node/4965375319,
osm_poi_node_4965398822,Da Lat,commercial,hotel,,,27,2,osm,node/4965398822,
osm_poi_node_4965412621,Backpackers Paradise hotel,commercial,hotel,,,27,2,osm,node/4965412621,
osm_poi_node_4967590821,Quán lá cao tốc chợ mới thái nguyên,commercial,restaurant,,,18,2,osm,node/4967590821,
osm_poi_node_4967908922,Home,commercial,hotel,,,04,2,osm,node/4967908922,
osm_poi_node_4968881226,Kim Co Hotel,commercial,hotel,,,34,2,osm,node/4968881226,
osm_poi_node_4968881229,Khách Sạn Đức Hiếu,commercial,hotel,,,01,2,osm,node/4968881229,
osm_poi_node_4968899723,An Hotel,commercial,hotel,,,34,2,osm,node/4968899723,
osm_poi_node_4968899725,Tropical Garden Homestay,commercial,hotel,,,34,2,osm,node/4968899725,
osm_poi_node_4968899726,Tropical Garden Homestay,commercial,hotel,,,34,2,osm,node/4968899726,
osm_poi_node_4969684622,Nhà Hàng Bò Cao Nguyên,commercial,restaurant,,,29,2,osm,node/4969684622,
osm_poi_node_4969981522,Phở 586,commercial,restaurant,,,05,2,osm,node/4969981522,
osm_poi_node_4970144621,Hoà An Hotel,commercial,hotel,,,15,2,osm,node/4970144621,
osm_poi_node_4970998024,Trường Trung học cơ sở Trung học phổ thông Hoa Sen,public_facility,school,,,29,2,osm,node/4970998024,
osm_poi_node_4971557530,Nhà Hàng Broken Rice Meals,commercial,restaurant,,,02,2,osm,node/4971557530,
osm_poi_node_4971706397,Nhà Hàng Roasted Dogs,commercial,restaurant,,,02,2,osm,node/4971706397,
osm_poi_node_4973295321,orchid,commercial,restaurant,,,01,2,osm,node/4973295321,
osm_poi_node_4973811121,Trường Trung học phổ thông Trần Hưng Đạo,public_facility,school,,,06,2,osm,node/4973811121,
osm_poi_node_4974302123,Lẩu Nướng Minh,commercial,restaurant,,,01,2,osm,node/4974302123,
osm_poi_node_4975436721,"Chùa Phước Hưng Chùa Phật ở Xã Thạnh Phước, Huyện Giồng Riềng, Tỉnh Kiên Giang, VN",poi_other,worship_place,,,05,2,osm,node/4975436721,
osm_poi_node_4976315121,Nhà Hàng Bồ Đề Tâm,commercial,restaurant,,,01,2,osm,node/4976315121,
osm_poi_node_4976543653,Sacombank,commercial,bank,,,29,2,osm,node/4976543653,
osm_poi_node_4978783824,PrimRosé Homestay,commercial,hotel,,,15,2,osm,node/4978783824,
osm_poi_node_4979461121,Nơi làm việc,public_facility,government_office,,,28,2,osm,node/4979461121,
osm_poi_node_4981745321,nhà hàng tuấn vương,commercial,restaurant,,,01,2,osm,node/4981745321,
osm_poi_node_4981926121,Trung Tâm Hiến Múa Nhân Đạo,public_facility,hospital,,,02,2,osm,node/4981926121,
osm_poi_node_4982574354,Khách Sạn Sasa,commercial,hotel,,,02,2,osm,node/4982574354,
osm_poi_node_4983142021,Nhà Hàng Song Ngư,commercial,restaurant,,,02,2,osm,node/4983142021,
osm_poi_node_4985015421,Com Binh Dan,commercial,restaurant,,,15,2,osm,node/4985015421,
osm_poi_node_4985329434,Hòa Hiêp,commercial,hotel,,,34,2,osm,node/4985329434,
osm_poi_node_4986330523,Linh Quy Pháp Ấn,poi_other,worship_place,,,27,2,osm,node/4986330523,
osm_poi_node_4986747480,Trường tiểu học Tân Thành 1,public_facility,school,,,32,2,osm,node/4986747480,
osm_poi_node_4986747481,Trường Trung học cơ sở Tân Thành 1,public_facility,school,,,32,2,osm,node/4986747481,
osm_poi_node_4987490224,Quán Vạn xuân,commercial,restaurant,,,25,2,osm,node/4987490224,
osm_poi_node_4987589722,Không gian nuóc,commercial,restaurant,,,06,2,osm,node/4987589722,
osm_poi_node_4987781021,Lẩu GÀ NÒI HỮU TOÀN,commercial,restaurant,,,05,2,osm,node/4987781021,
osm_poi_node_4988383959,Chợ An Lạc,landmark,market,,,02,2,osm,node/4988383959,
osm_poi_node_4989109821,Quán ăn gia đình Tre Xanh,commercial,restaurant,,,30,2,osm,node/4989109821,
osm_poi_node_4989295622,Nhà hàng Xuân Trường,commercial,restaurant,,,12,2,osm,node/4989295622,
osm_poi_node_4994012723,Nhà Hàng Biển Nhớ,commercial,restaurant,,,13,2,osm,node/4994012723,
osm_poi_node_4995292621,Nhà Hàng A La Folie,commercial,restaurant,,,01,2,osm,node/4995292621,
osm_poi_node_4995953723,Mạnh Sinh,landmark,monument,,,19,2,osm,node/4995953723,
osm_poi_node_4995961721,Long chiến,landmark,monument,,,19,2,osm,node/4995961721,
osm_poi_node_4996008683,Trạm Xăng Dầu Comeco,commercial,gas_station,,,02,2,osm,node/4996008683,
osm_poi_node_4998754422,Thắng Hoa,landmark,monument,,,19,2,osm,node/4998754422,
osm_poi_node_4998757921,Phấn kiếm,landmark,monument,,,19,2,osm,node/4998757921,
osm_poi_node_4998916525,Trường Trung học phổ thông Nguyễn Công Trứ,public_facility,school,,,02,2,osm,node/4998916525,
osm_poi_node_4998946022,Trường Trung học cơ sở Nguyễn Trãi,public_facility,school,,,02,2,osm,node/4998946022,
osm_poi_node_4998978221,Trường Trung học phổ thông Lý Thái Tổ,public_facility,school,,,02,2,osm,node/4998978221,
osm_poi_node_4998978224,Trường Trung học cơ sở và Trung học phổ thông Bạch Đằng,public_facility,school,,,02,2,osm,node/4998978224,
osm_poi_node_4998979428,"Trường Tiểu Học, Trung học cơ sở và Trung học phổ thông Hermann Gmeiner",public_facility,school,,,02,2,osm,node/4998979428,
osm_poi_node_4998995821,Trường Trung học phổ thông Thăng Long,public_facility,school,,,02,2,osm,node/4998995821,
osm_poi_node_4999010621,Trường Trung học cơ sở và Trung học phổ thông Hồng Hà,public_facility,school,,,02,2,osm,node/4999010621,
osm_poi_node_4999016323,Trường Trung học cơ sở Trường Sơn,public_facility,school,,,02,2,osm,node/4999016323,
osm_poi_node_4999025022,Trường Trung học cơ sở Gò Vấp 2,public_facility,school,,,02,2,osm,node/4999025022,
osm_poi_node_4999029921,Trường Trung học cơ sở Trường Sơn,public_facility,school,,,02,2,osm,node/4999029921,
osm_poi_node_4999031423,Trường Trung học phổ thông TRẦN CAO VÂN,public_facility,school,,,02,2,osm,node/4999031423,
osm_poi_node_4999096423,Trường Trung học cơ sở Lý Tự Trọng,public_facility,school,,,02,2,osm,node/4999096423,
osm_poi_node_4999130221,Trường Trung học phổ thông PHÙNG HƯNG,public_facility,school,,,02,2,osm,node/4999130221,
osm_poi_node_4999510821,Chùa Hội Quang,poi_other,worship_place,,,29,2,osm,node/4999510821,
osm_poi_node_5000977724,Trường Trung học cơ sở Trung học phổ thông Việt Anh,public_facility,school,,,02,2,osm,node/5000977724,
osm_poi_node_5000992121,Trường Đại Học Sư Phạm Kỹ Thuật VGU,public_facility,school,,,02,2,osm,node/5000992121,
osm_poi_node_5000992122,Trường Trung học phổ thông Quốc Tế TIS,public_facility,school,,,02,2,osm,node/5000992122,
osm_poi_node_5001008021,Trường Trung học cơ sở và Trung học phổ thông Đăng Khoa,public_facility,school,,,02,2,osm,node/5001008021,
osm_poi_node_5001046522,Trường Đại Học Y Dược Thành phố Hồ Chí Minh,public_facility,school,,,02,2,osm,node/5001046522,
osm_poi_node_5001064521,Trường Quốc Tế Việt Úc VAS,public_facility,school,,,02,2,osm,node/5001064521,
osm_poi_node_5001101121,Trường Trung học cơ sở và Trung học phổ thông Đức Trí,public_facility,school,,,02,2,osm,node/5001101121,
osm_poi_node_5001104522,Trường Cao Đẳng Đại Việt,public_facility,school,,,02,2,osm,node/5001104522,
osm_poi_node_5001453623,Lăng Năm,landmark,monument,,,19,2,osm,node/5001453623,
osm_poi_node_5001479422,Phương Nam,landmark,monument,,,19,2,osm,node/5001479422,
osm_poi_node_5001479425,Hải Đoan,landmark,monument,,,19,2,osm,node/5001479425,
osm_poi_node_5001479427,Hải Lự,landmark,monument,,,19,2,osm,node/5001479427,
osm_poi_node_5001483721,Tám Hà,landmark,monument,,,19,2,osm,node/5001483721,
osm_poi_node_5001483722,Minh Nhân,landmark,monument,,,19,2,osm,node/5001483722,
osm_poi_node_5001483921,Hưởng Vấn,landmark,monument,,,19,2,osm,node/5001483921,
osm_poi_node_5001494625,Thiên Đường Xứ Thanh,commercial,hotel,,,12,2,osm,node/5001494625,
osm_poi_node_5001495621,Nhà Thờ Trung Chánh,poi_other,worship_place,,,02,2,osm,node/5001495621,
osm_poi_node_5001507622,Phố Nhật Quán,commercial,restaurant,,,02,2,osm,node/5001507622,
osm_poi_node_5001651731,Trường ĐH Mở CN Bình Dương,public_facility,school,,,29,2,osm,node/5001651731,
osm_poi_node_5001651826,Viettinbank Bình Dương,commercial,bank,,,30,2,osm,node/5001651826,
osm_poi_node_5001651827,Big C Bình Dương,commercial,supermarket,,,30,2,osm,node/5001651827,
